Customer ID,Gender,Age,Tenure in Months,Internet Type,Contract,Payment Method,Monthly Charge,Total Charges,Customer Status
8775-CEBBJ,Female,40,9,Cable,Month-to-Month,Bank Withdrawal,44.2,403.35,Churned
8775-ERLNB,Male,76,1,Fiber Optic,Two Year,Bank Withdrawal,74.3,74.3,Joined
8775-LHDJH,Female,77,1,Fiber Optic,Month-to-Month,Bank Withdrawal,90.6,90.6,Churned
8777-MBMTS,Female,65,65,Fiber Optic,Two Year,Credit Card,105.85,6725.5,Stayed
8777-PVYGU,Female,36,52,DSL,One Year,Mailed Check,64.3,3410.6,Stayed
8778-LMWTJ,Female,28,9,Fiber Optic,Month-to-Month,Bank Withdrawal,74.85,708.2,Stayed
8779-QRDMV,Male,78,1,DSL,Month-to-Month,Bank Withdrawal,39.65,39.65,Churned
8779-YIQQA,Male,38,21,,One Year,Credit Card,19.8,350.1,Stayed
8780-IHCRN,Male,23,63,,Two Year,Credit Card,24.65,1574.5,Stayed
8780-IXSTS,Female,53,6,Fiber Optic,Month-to-Month,Bank Withdrawal,90.1,521.3,Churned
8780-RSYYU,Female,42,25,,Month-to-Month,Credit Card,19.2,532.1,Stayed
8780-YRMTT,Female,64,66,DSL,Two Year,Mailed Check,47.4,3177.25,Stayed
8782-LKFPK,Male,50,44,Fiber Optic,Month-to-Month,Credit Card,90.4,4063,Stayed
8782-NUUOL,Male,62,60,DSL,One Year,Credit Card,79,4801.1,Stayed
8784-CGILN,Female,34,18,Fiber Optic,Month-to-Month,Bank Withdrawal,99.85,1776.95,Churned
8785-CJSHH,Female,22,60,Fiber Optic,Month-to-Month,Bank Withdrawal,99.8,5985.75,Stayed
8785-EPNCG,Male,42,11,,Month-to-Month,Credit Card,23.15,245.2,Churned
8788-DOXSU,Male,46,59,DSL,One Year,Bank Withdrawal,61.35,3645.5,Stayed
8791-GFXLZ,Male,58,12,DSL,Month-to-Month,Bank Withdrawal,49.05,593.05,Stayed
8792-AOROI,Female,23,8,DSL,Two Year,Credit Card,65.5,564.35,Stayed
8799-OXZMD,Female,35,28,DSL,Month-to-Month,Credit Card,29.75,790.7,Stayed
8800-JOOCF,Female,56,12,Fiber Optic,Month-to-Month,Bank Withdrawal,84.05,966.55,Stayed
8800-ZKRFW,Female,62,30,Fiber Optic,Month-to-Month,Bank Withdrawal,107.5,3242.5,Stayed
8802-UNOJF,Male,65,12,Cable,Month-to-Month,Credit Card,83.8,1029.75,Churned
8805-JNRAZ,Female,44,2,Cable,Month-to-Month,Credit Card,49.2,103.7,Joined
8806-EAGWC,Male,25,3,DSL,Month-to-Month,Credit Card,55.15,159.15,Churned
8807-ARQET,Female,59,41,Cable,Month-to-Month,Bank Withdrawal,40.35,1677.85,Stayed
8807-OPMBM,Female,36,55,,Two Year,Credit Card,25.65,1388,Stayed
8808-ELEHO,Male,66,8,Fiber Optic,Month-to-Month,Bank Withdrawal,81.25,585.95,Churned
8809-RIHDD,Male,47,72,Fiber Optic,Two Year,Bank Withdrawal,103.4,7372.65,Churned
8809-XKHMD,Male,62,72,Fiber Optic,Two Year,Bank Withdrawal,100.55,7325.1,Stayed
8812-ZRHFP,Female,53,30,Fiber Optic,One Year,Bank Withdrawal,86.45,2538.05,Stayed
8815-LMFLX,Male,61,25,,Month-to-Month,Bank Withdrawal,-8,546.85,Stayed
8816-VXNZD,Female,36,1,Fiber Optic,Month-to-Month,Bank Withdrawal,75.1,75.1,Churned
8818-DOPVL,Female,65,46,Fiber Optic,Two Year,Bank Withdrawal,104.45,4863.85,Stayed
8818-XYFCQ,Male,39,32,Fiber Optic,Month-to-Month,Credit Card,-8,3204.65,Churned
8819-IMISP,Male,43,31,Fiber Optic,Month-to-Month,Bank Withdrawal,80.45,2429.1,Stayed
8819-WFGGJ,Male,42,68,Cable,Two Year,Bank Withdrawal,54.1,3794.5,Stayed
8819-ZBYNA,Female,51,58,Fiber Optic,Two Year,Credit Card,109.1,6393.65,Stayed
8821-KVZKQ,Female,52,70,Cable,One Year,Bank Withdrawal,58.4,4113.15,Stayed
8821-XNHVZ,Female,53,1,Fiber Optic,Month-to-Month,Mailed Check,80.05,80.05,Churned
8822-KNBHV,Female,30,48,DSL,One Year,Credit Card,83.45,3887.85,Stayed
8823-RLPWL,Female,24,72,Fiber Optic,Two Year,Credit Card,110.65,8065.65,Stayed
8824-RWFXJ,Male,21,3,Cable,Month-to-Month,Mailed Check,56.15,168.15,Churned
8835-VSDSE,Female,28,2,Cable,Month-to-Month,Bank Withdrawal,70.7,141.45,Churned
8837-VVWLQ,Female,35,8,Fiber Optic,Month-to-Month,Bank Withdrawal,84.95,668.4,Churned
8838-GPHZP,Female,25,63,,Two Year,Credit Card,20.6,1298.7,Stayed
8840-DQLGN,Female,65,35,Cable,Month-to-Month,Bank Withdrawal,100.5,3653.35,Churned
8844-TONUD,Male,54,13,Fiber Optic,Month-to-Month,Mailed Check,96.65,1162.85,Churned
8845-LWKGE,Female,56,30,Cable,One Year,Bank Withdrawal,64.5,1985.15,Stayed
8847-GEOOQ,Male,34,60,DSL,Month-to-Month,Bank Withdrawal,60.2,3582.4,Stayed
8849-AYPTR,Male,55,33,Fiber Optic,Month-to-Month,Bank Withdrawal,91.25,2964.05,Stayed
8849-GYOKR,Female,59,54,Fiber Optic,One Year,Bank Withdrawal,106.55,5763.3,Churned
8849-PRIQJ,Female,53,67,Fiber Optic,One Year,Bank Withdrawal,109.4,7281.6,Stayed
8851-RAGOV,Female,25,25,DSL,Month-to-Month,Credit Card,71.05,1837.7,Stayed
8853-TZDGH,Female,42,72,Fiber Optic,Two Year,Bank Withdrawal,111.6,8012.75,Stayed
8854-CCVSQ,Male,58,18,Fiber Optic,Month-to-Month,Bank Withdrawal,80.65,1451.9,Churned
8857-CUPFQ,Male,57,63,,Two Year,Credit Card,19.25,1237.65,Stayed
8859-AXJZP,Male,39,39,,Two Year,Credit Card,23.8,903.8,Stayed
8859-DZTGQ,Male,21,33,,Two Year,Credit Card,20.35,689.75,Stayed
8859-YSTWS,Male,43,48,,One Year,Bank Withdrawal,19.95,1004.5,Stayed
8861-HGGKB,Female,57,10,Fiber Optic,Month-to-Month,Bank Withdrawal,86.45,830.85,Churned
8865-TNMNX,Male,53,10,DSL,One Year,Credit Card,49.55,475.7,Stayed
8868-GAGIO,Male,49,45,Fiber Optic,Month-to-Month,Credit Card,84.55,3713.95,Stayed
8868-WOZGU,Male,33,28,Fiber Optic,Month-to-Month,Bank Withdrawal,105.7,2979.5,Churned
8869-LIHMK,Female,51,64,Fiber Optic,Two Year,Bank Withdrawal,115.1,7334.05,Stayed
8869-TORSS,Female,51,48,DSL,One Year,Credit Card,60.35,2896.4,Churned
8871-JLMHM,Female,27,68,Fiber Optic,Two Year,Credit Card,90.2,6297.65,Stayed
8873-GLDMH,Female,45,6,Fiber Optic,Month-to-Month,Credit Card,73.85,401.3,Stayed
8873-TMKGR,Male,40,29,,One Year,Credit Card,19.1,529.5,Stayed
8874-EJNSR,Male,64,39,,Two Year,Credit Card,25.2,987.95,Stayed
8875-AKBYH,Male,78,20,Fiber Optic,Two Year,Bank Withdrawal,84.35,1745.2,Stayed
8878-HMWBV,Male,47,3,DSL,Month-to-Month,Bank Withdrawal,49.15,169.05,Churned
8878-RYUKI,Female,30,52,DSL,Month-to-Month,Bank Withdrawal,59.45,3043.7,Stayed
8879-XUAHX,Male,42,71,Fiber Optic,Two Year,Bank Withdrawal,116.25,8564.75,Stayed
8879-ZKJOF,Female,57,41,DSL,One Year,Bank Withdrawal,79.85,3320.75,Stayed
8882-TLVRW,Male,52,69,DSL,Two Year,Credit Card,39.1,2779.5,Stayed
8883-ANODQ,Female,44,68,Fiber Optic,Two Year,Credit Card,84.4,5746.75,Stayed
8883-GRDWQ,Male,68,20,DSL,One Year,Credit Card,54,1055.9,Stayed
8884-ADFVN,Male,65,7,Fiber Optic,Month-to-Month,Bank Withdrawal,101.95,700.85,Churned
8884-FEEWR,Male,22,35,,One Year,Bank Withdrawal,20.6,754,Stayed
8884-MRNSU,Male,61,17,,One Year,Bank Withdrawal,19.9,329.75,Stayed
8885-QSQBX,Female,45,1,DSL,Month-to-Month,Bank Withdrawal,49.55,49.55,Joined
8887-IPQNC,Female,61,7,DSL,Month-to-Month,Credit Card,44.25,313.45,Stayed
8894-JVDCV,Female,39,62,Fiber Optic,One Year,Credit Card,115.05,7133.45,Stayed
8896-BQTTI,Male,41,1,,Month-to-Month,Credit Card,25,25,Joined
8896-RAZCR,Female,42,44,,Two Year,Mailed Check,19.9,868.1,Stayed
8898-KASCD,Male,41,39,DSL,One Year,Credit Card,35.55,1309.15,Stayed
8901-HJXTF,Female,46,12,DSL,Month-to-Month,Mailed Check,29.2,309.1,Churned
8901-UPRHR,Female,40,72,Fiber Optic,Two Year,Bank Withdrawal,109.2,7711.45,Stayed
8902-ZEOVF,Male,28,47,,One Year,Credit Card,20.05,951.55,Stayed
8903-WMRNW,Female,55,15,Fiber Optic,Month-to-Month,Bank Withdrawal,101.75,1669.4,Stayed
8903-XEBGX,Male,22,2,DSL,Month-to-Month,Bank Withdrawal,55.3,108.65,Joined
8904-OPDCK,Male,76,54,DSL,Month-to-Month,Bank Withdrawal,24.95,1364.75,Stayed
8905-IAZPF,Female,32,69,Fiber Optic,One Year,Credit Card,95.65,6744.2,Stayed
8908-NMQTX,Male,36,72,Cable,Two Year,Bank Withdrawal,65.6,4566.5,Stayed
8908-SLFCJ,Female,40,21,,Two Year,Credit Card,20.85,435.25,Stayed
8909-BOLNL,Male,40,3,,One Year,Credit Card,21.2,52.05,Joined
8910-ICHIU,Female,27,46,Fiber Optic,One Year,Credit Card,95.65,4664.2,Stayed
8910-LEDAG,Male,72,34,Fiber Optic,Two Year,Credit Card,71.55,2427.35,Stayed
8914-RBTSB,Male,62,31,Fiber Optic,Month-to-Month,Bank Withdrawal,93.8,3019.5,Churned
8915-NNTRC,Male,29,72,Fiber Optic,Two Year,Credit Card,107.7,7919.8,Stayed
8917-FAEMR,Female,28,37,,Two Year,Credit Card,19.85,784.25,Stayed
8917-SZTTJ,Male,31,60,,Two Year,Credit Card,19.65,1161.75,Stayed
8919-FYFQZ,Male,73,44,Cable,Month-to-Month,Bank Withdrawal,30.35,1359.7,Churned
8920-NAVAY,Male,66,62,Fiber Optic,One Year,Bank Withdrawal,110.75,7053.35,Stayed
8922-LIEGH,Female,72,25,Fiber Optic,Month-to-Month,Bank Withdrawal,-1,2187.55,Churned
8922-NPKBJ,Male,63,42,,Two Year,Mailed Check,19.35,867.3,Stayed
8929-KSWIH,Male,21,25,Fiber Optic,Two Year,Bank Withdrawal,99.3,2513.5,Stayed
8930-XOTDP,Female,33,18,DSL,Month-to-Month,Credit Card,55.95,1082.8,Stayed
8931-GJJIQ,Female,46,9,Fiber Optic,Month-to-Month,Bank Withdrawal,83.3,803.3,Churned
8932-CZHRQ,Male,40,68,DSL,One Year,Credit Card,76.75,5233.25,Stayed
8937-RDTHP,Male,40,1,Fiber Optic,Month-to-Month,Credit Card,84.6,84.6,Churned
8938-UMKPI,Female,42,47,Fiber Optic,Month-to-Month,Bank Withdrawal,106.4,5127.95,Churned
8942-DBMHZ,Male,26,12,,Month-to-Month,Mailed Check,20.45,255.35,Stayed
8943-URTMR,Female,56,2,Fiber Optic,Month-to-Month,Mailed Check,79.65,152.7,Churned
8944-AILEF,Male,26,15,,Month-to-Month,Credit Card,19.45,340.85,Stayed
8945-GRKHX,Female,41,1,Fiber Optic,Month-to-Month,Bank Withdrawal,78.65,78.65,Churned
8945-MUQUF,Male,22,51,Fiber Optic,One Year,Bank Withdrawal,94.8,4837.6,Churned
8946-BFWSG,Male,19,63,,Two Year,Credit Card,25.25,1573.05,Stayed
8947-YRTDV,Male,42,32,Fiber Optic,One Year,Credit Card,94.8,3131.55,Stayed
8949-JTMAY,Female,49,29,Fiber Optic,Month-to-Month,Credit Card,98.6,2933.2,Churned
8950-MTZNV,Male,61,1,DSL,Month-to-Month,Mailed Check,44.95,44.95,Joined
8952-WCVCD,Female,45,41,Fiber Optic,One Year,Bank Withdrawal,104.45,4162.05,Stayed
8957-THMOA,Female,40,50,,Two Year,Credit Card,20.15,970.85,Stayed
8958-JPTRR,Female,23,56,,One Year,Bank Withdrawal,24.3,1261.7,Stayed
8961-QDZZJ,Female,35,57,Fiber Optic,One Year,Bank Withdrawal,95,5535.8,Stayed
8963-JLGJT,Male,20,3,Cable,Month-to-Month,Credit Card,55.9,157.55,Joined
8963-MQVYN,Female,28,22,,Month-to-Month,Bank Withdrawal,20.55,469.85,Stayed
8966-KZXXA,Male,48,36,,Two Year,Credit Card,25.1,930.95,Stayed
8966-OIQHG,Female,49,22,,One Year,Bank Withdrawal,20.75,452.35,Stayed
8966-SNIZF,Female,26,70,,Two Year,Bank Withdrawal,19.45,1303.5,Stayed
8967-SZQAS,Female,25,14,DSL,Month-to-Month,Bank Withdrawal,50.45,765.45,Stayed
8969-PRHFK,Male,32,18,,One Year,Credit Card,19.65,411.25,Stayed
8970-ANWXO,Female,37,23,DSL,One Year,Credit Card,73.75,1756.6,Stayed
8972-HJWNV,Female,75,7,Fiber Optic,Month-to-Month,Bank Withdrawal,84.55,646.85,Churned
8974-OVACP,Female,40,1,,Month-to-Month,Mailed Check,20.15,20.15,Joined
8975-SKGRX,Male,29,71,Fiber Optic,Two Year,Bank Withdrawal,116.1,8310.55,Stayed
8976-OQHGT,Female,38,4,DSL,Month-to-Month,Credit Card,56.5,235.1,Churned
8979-CAMGB,Male,67,64,Fiber Optic,One Year,Bank Withdrawal,102.1,6688.1,Stayed
8980-WQFWL,Female,61,35,DSL,Month-to-Month,Bank Withdrawal,62.1,2096.1,Stayed
8981-FJGLA,Male,63,11,Fiber Optic,Month-to-Month,Mailed Check,78,851.8,Stayed
8982-NHAVY,Male,23,27,Fiber Optic,One Year,Bank Withdrawal,100.5,2673.45,Stayed
8984-EYLLL,Male,29,64,Fiber Optic,Two Year,Bank Withdrawal,105.25,6823.4,Stayed
8984-HPEMB,Female,58,71,Fiber Optic,Two Year,Bank Withdrawal,118.65,8477.6,Stayed
8985-OOPOS,Female,54,1,DSL,One Year,Credit Card,74.1,74.1,Joined
8988-ECPJR,Female,79,34,Fiber Optic,Month-to-Month,Credit Card,79.6,2718.3,Churned
8990-YOZLV,Female,46,69,Cable,Two Year,Credit Card,66.9,4577.9,Stayed
8990-ZXLSU,Female,63,9,Fiber Optic,Month-to-Month,Bank Withdrawal,69.05,651.5,Stayed
8992-CEUEN,Female,59,1,,Month-to-Month,Bank Withdrawal,18.85,18.85,Joined
8992-JQYUN,Male,40,1,DSL,Month-to-Month,Bank Withdrawal,50.35,50.35,Churned
8992-OBVDG,Male,25,21,DSL,Month-to-Month,Credit Card,61.65,1393.6,Stayed
8992-VONJD,Female,63,13,DSL,Month-to-Month,Bank Withdrawal,56,764.55,Stayed
8993-IZEUX,Male,54,7,Fiber Optic,Month-to-Month,Bank Withdrawal,69.15,488.65,Stayed
8993-PHFWD,Female,62,3,DSL,Month-to-Month,Bank Withdrawal,25.25,58.9,Churned
8996-ZROXE,Male,78,57,DSL,One Year,Bank Withdrawal,53.5,3035.8,Stayed
8999-BOHSE,Female,68,11,Fiber Optic,Month-to-Month,Bank Withdrawal,89.7,1047.7,Churned
8999-EXMNO,Female,48,19,,Two Year,Credit Card,20.15,387.7,Stayed
8999-XXGNS,Female,70,72,Fiber Optic,One Year,Credit Card,105.75,7629.85,Stayed
8999-YPYBV,Male,63,45,Cable,Two Year,Credit Card,84.35,3858.05,Stayed
9000-PLFUZ,Female,70,60,DSL,Two Year,Credit Card,49.45,2907.55,Stayed
9003-CPATH,Male,53,42,Fiber Optic,Month-to-Month,Bank Withdrawal,79.9,3313.4,Stayed
9013-AQORL,Female,26,48,DSL,Month-to-Month,Credit Card,45.55,2108.35,Stayed
9018-PCIOK,Female,63,55,Cable,Two Year,Mailed Check,64.75,3617.1,Stayed
9019-QVLZD,Female,58,1,Fiber Optic,Month-to-Month,Bank Withdrawal,79.55,79.55,Churned
9025-AOMKI,Female,42,6,Fiber Optic,Month-to-Month,Bank Withdrawal,93.55,536.4,Churned
9025-ZRPVR,Male,59,9,,Month-to-Month,Credit Card,18.95,185.6,Churned
9026-LHEVG,Female,45,9,DSL,Month-to-Month,Bank Withdrawal,40.75,359.4,Stayed
9026-RNUJS,Male,73,5,DSL,Month-to-Month,Bank Withdrawal,50.35,237.25,Churned
9027-TMATR,Female,42,43,DSL,Two Year,Bank Withdrawal,78.8,3460.3,Stayed
9027-YFHQJ,Male,26,7,,Month-to-Month,Bank Withdrawal,25.05,152.95,Stayed
9028-LIHRP,Male,22,71,Fiber Optic,Two Year,Credit Card,100.2,7209,Stayed
9029-FEGVJ,Female,68,32,Fiber Optic,Two Year,Mailed Check,79.3,2570,Stayed
9030-QGZNL,Female,31,8,,Two Year,Credit Card,20.85,161.65,Stayed
9031-ZVQPT,Male,21,72,Fiber Optic,Two Year,Bank Withdrawal,108.2,7840.6,Stayed
9033-EOXWV,Female,57,12,DSL,One Year,Credit Card,74.05,872.65,Churned
9036-CSKBW,Female,62,51,Fiber Optic,One Year,Bank Withdrawal,107.45,5680.9,Stayed
9039-RBEEE,Male,27,39,Cable,Month-to-Month,Credit Card,48.95,1880.85,Churned
9039-ZVJDC,Male,49,3,,Month-to-Month,Credit Card,19.1,53.05,Joined
9040-KZVWO,Male,59,26,Fiber Optic,One Year,Bank Withdrawal,75.5,2018.1,Stayed
9046-DQMTP,Male,49,35,,Month-to-Month,Bank Withdrawal,20.75,739.9,Stayed
9046-JBFWA,Male,20,27,,Month-to-Month,Credit Card,19.15,537.35,Stayed
9048-JVYVF,Male,48,3,Cable,Month-to-Month,Bank Withdrawal,69.35,191.35,Churned
9050-IKDZA,Female,66,2,Fiber Optic,Two Year,Credit Card,81.5,162.55,Joined
9050-QLROH,Male,26,18,Fiber Optic,Month-to-Month,Credit Card,90.7,1597.25,Churned
9052-DHNKM,Male,23,26,DSL,One Year,Bank Withdrawal,61.55,1581.95,Stayed
9052-VKDUW,Female,68,65,Fiber Optic,One Year,Credit Card,109.4,7227.45,Stayed
9053-EJUNL,Male,35,41,Fiber Optic,Month-to-Month,Bank Withdrawal,89.2,3645.75,Stayed
9053-JZFKV,Male,25,67,Fiber Optic,Two Year,Credit Card,116.2,7752.3,Churned
9054-FOWNV,Male,53,22,Fiber Optic,Month-to-Month,Bank Withdrawal,88.75,1885.15,Stayed
9055-MOJJJ,Female,39,64,Cable,One Year,Mailed Check,65.8,4068,Stayed
9057-MSWCO,Male,71,27,Cable,Month-to-Month,Credit Card,30.75,805.1,Churned
9057-SIHCH,Female,48,3,Fiber Optic,Month-to-Month,Bank Withdrawal,96.6,291.9,Churned
9058-CBREO,Female,69,1,Cable,Month-to-Month,Credit Card,50.55,50.55,Churned
9058-HRZSV,Female,77,65,Fiber Optic,One Year,Bank Withdrawal,94.4,6126.15,Stayed
9058-MJLZC,Female,37,24,Fiber Optic,Month-to-Month,Bank Withdrawal,94.6,2283.15,Stayed
9060-HJJRW,Female,52,51,DSL,One Year,Credit Card,56.4,2928.5,Stayed
9061-TIHDA,Male,67,13,Cable,Month-to-Month,Bank Withdrawal,95.25,1233.65,Churned
9063-ZGTUY,Female,22,61,,Month-to-Month,Credit Card,19.4,1182.55,Churned
9065-ZCPQX,Male,24,72,DSL,Two Year,Bank Withdrawal,78.85,5763.15,Stayed
9066-QRSDU,Female,23,69,,One Year,Bank Withdrawal,26.3,1763.55,Stayed
9067-SQTNS,Male,37,44,,One Year,Bank Withdrawal,20.6,926,Stayed
9067-YGSCA,Female,35,70,,One Year,Credit Card,26.05,1856.4,Stayed
9068-FHQHD,Female,42,40,,Two Year,Bank Withdrawal,20.15,777.35,Stayed
9068-VPWQQ,Male,21,61,Cable,Two Year,Credit Card,75.35,4729.3,Stayed
9069-LGEUL,Male,25,23,DSL,Month-to-Month,Bank Withdrawal,59.95,1406,Stayed
9070-BCKQP,Female,20,72,Fiber Optic,Two Year,Credit Card,110.15,7881.2,Stayed
9073-ZZIAY,Male,51,62,DSL,Two Year,Bank Withdrawal,86.1,5215.25,Stayed
9074-KGVOX,Male,44,50,DSL,Month-to-Month,Credit Card,39.45,2021.35,Stayed
9076-AXYIK,Male,66,64,Fiber Optic,Two Year,Bank Withdrawal,102.1,6538.45,Stayed
9079-LWTFD,Male,50,47,Fiber Optic,Month-to-Month,Credit Card,100.75,4669.2,Stayed
9079-YEXQJ,Female,56,54,Fiber Optic,Month-to-Month,Bank Withdrawal,111.1,6014.85,Churned
9081-WWXKP,Female,64,47,,Two Year,Credit Card,20.25,873.4,Stayed
9084-OAYKL,Male,29,58,,Two Year,Credit Card,20.8,1212.25,Stayed
9086-YJYXS,Male,23,34,Cable,One Year,Bank Withdrawal,77.2,2753.8,Stayed
9087-EYCPR,Female,63,60,,Two Year,Mailed Check,25,1505.05,Stayed
9089-UOWJG,Female,51,12,DSL,Month-to-Month,Credit Card,58.35,740.55,Stayed
9090-SGQXL,Male,70,68,Fiber Optic,Month-to-Month,Bank Withdrawal,105.3,7299.65,Churned
9091-WTUUY,Male,30,64,DSL,Two Year,Mailed Check,69.25,4447.75,Stayed
9092-GDZKO,Male,49,22,,Month-to-Month,Credit Card,24.85,493.4,Stayed
9093-FPDLG,Female,54,11,Fiber Optic,Month-to-Month,Bank Withdrawal,94.2,999.9,Stayed
9094-AZPHK,Female,64,15,Fiber Optic,Month-to-Month,Bank Withdrawal,100.15,1415,Stayed
9095-HFAFX,Female,61,5,Fiber Optic,Month-to-Month,Credit Card,81,389.6,Churned
9097-ZUBYC,Male,39,14,DSL,Month-to-Month,Bank Withdrawal,48.8,664.4,Stayed
9099-FTUHS,Female,40,23,Cable,Month-to-Month,Bank Withdrawal,54.4,1249.25,Stayed
9101-BWFSS,Female,58,50,Fiber Optic,One Year,Bank Withdrawal,108.55,5610.7,Churned
9101-NTIXF,Male,32,2,,Month-to-Month,Credit Card,19.4,50.6,Joined
9102-IAYHT,Female,29,17,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,1451.6,Churned
9102-OXKFY,Male,35,59,Cable,Two Year,Credit Card,54.15,3116.15,Stayed
9103-CXVOK,Male,31,1,,Month-to-Month,Bank Withdrawal,19.75,19.75,Joined
9103-TCIHJ,Female,60,15,DSL,Month-to-Month,Mailed Check,55.7,899.8,Churned
9107-UKCKY,Male,36,61,DSL,One Year,Bank Withdrawal,79.8,4914.8,Stayed
9108-EJFJP,Female,21,1,DSL,Month-to-Month,Credit Card,53.55,53.55,Joined
9108-EQPNQ,Female,27,10,,Two Year,Credit Card,26.1,225.55,Stayed
9110-HSGTV,Female,46,69,DSL,Two Year,Credit Card,82.45,5555.3,Stayed
9112-WSNPU,Female,65,35,Fiber Optic,Month-to-Month,Bank Withdrawal,70.55,2419,Stayed
9114-AAFQH,Female,27,48,DSL,One Year,Bank Withdrawal,65.65,3094.65,Stayed
9114-DPSIA,Male,22,72,DSL,Two Year,Credit Card,81,5750,Stayed
9114-VEPUF,Male,19,62,Fiber Optic,One Year,Bank Withdrawal,96.1,6001.45,Stayed
9115-YQHGA,Male,26,40,DSL,Month-to-Month,Bank Withdrawal,51.1,2092.9,Stayed
9117-SHLZX,Male,36,1,DSL,Month-to-Month,Mailed Check,45.7,45.7,Churned
9121-PHQSR,Male,69,16,Fiber Optic,Two Year,Credit Card,85.05,1391.15,Stayed
9122-UMROB,Male,29,1,,Month-to-Month,Credit Card,20.3,20.3,Joined
9124-LHCJQ,Female,22,1,Fiber Optic,Month-to-Month,Credit Card,85.45,85.45,Churned
9127-FHJBZ,Male,60,72,Fiber Optic,Two Year,Bank Withdrawal,114,8093.15,Stayed
9127-QRZMH,Male,39,44,DSL,One Year,Bank Withdrawal,-9,2603.95,Stayed
9128-CPXKI,Female,36,59,Fiber Optic,Two Year,Bank Withdrawal,95.8,5655.45,Stayed
9129-UXERG,Female,65,18,Fiber Optic,Month-to-Month,Credit Card,103.6,1806.35,Stayed
9133-AYJZG,Female,40,23,Fiber Optic,Month-to-Month,Credit Card,98.7,2249.1,Stayed
9134-CEQMF,Male,75,7,Fiber Optic,Month-to-Month,Bank Withdrawal,89.5,676.7,Churned
9134-WYRVP,Male,51,51,Fiber Optic,One Year,Credit Card,86.35,4267.15,Stayed
9135-HSWOC,Male,28,64,,Two Year,Bank Withdrawal,19.7,1274.05,Stayed
9135-MGVPY,Male,41,69,DSL,Two Year,Credit Card,84.7,5878.9,Stayed
9136-ALYBR,Male,44,1,Cable,Month-to-Month,Mailed Check,24.45,24.45,Churned
9137-NOQKA,Male,80,2,,Two Year,Bank Withdrawal,19.2,37.2,Joined
9137-UIYPG,Female,33,35,Fiber Optic,Month-to-Month,Bank Withdrawal,106.9,3756.45,Stayed
9138-EFSMO,Male,54,26,Fiber Optic,One Year,Bank Withdrawal,78.95,2034.25,Stayed
9139-TWBAS,Female,34,26,Cable,One Year,Bank Withdrawal,47.85,1190.5,Stayed
9139-WQQDY,Female,35,49,Fiber Optic,One Year,Mailed Check,100.45,4941.8,Churned
9140-CZQZZ,Female,38,68,DSL,Two Year,Bank Withdrawal,79.6,5515.8,Stayed
9142-KZXOP,Male,41,44,Fiber Optic,Month-to-Month,Credit Card,68.85,2958.95,Stayed
9142-XMYJH,Female,46,29,,Month-to-Month,Credit Card,19.35,601.6,Stayed
9143-CANJF,Female,29,24,DSL,Month-to-Month,Bank Withdrawal,55.15,1319.85,Stayed
9146-JRIOX,Female,47,14,,Month-to-Month,Credit Card,25.55,372.45,Stayed
9150-HEPMB,Male,57,56,Cable,One Year,Credit Card,52.7,3019.7,Stayed
9150-KPBJQ,Female,43,6,,Two Year,Credit Card,19.65,116.85,Stayed
9152-AMKAK,Male,50,6,Cable,Two Year,Credit Card,80.25,493.4,Stayed
9153-BTBVV,Female,61,71,,Two Year,Bank Withdrawal,25,1753,Stayed
9154-QDGTH,Male,20,43,Fiber Optic,One Year,Credit Card,104.3,4451.85,Stayed
9158-VCTQB,Female,41,41,Fiber Optic,Month-to-Month,Bank Withdrawal,113.6,4594.95,Churned
9163-GHAYE,Female,34,15,Cable,Month-to-Month,Bank Withdrawal,48.85,736.8,Stayed
9167-APMXZ,Female,23,22,Fiber Optic,Month-to-Month,Bank Withdrawal,84.15,1821.95,Stayed
9168-INPSZ,Female,75,44,Fiber Optic,Two Year,Bank Withdrawal,104.15,4495.65,Stayed
9169-BSVIN,Male,21,12,DSL,Month-to-Month,Bank Withdrawal,74.75,827.05,Stayed
9170-ARBTB,Female,41,52,,One Year,Credit Card,19.6,1012.4,Stayed
9170-CCKOU,Male,62,17,Fiber Optic,Month-to-Month,Credit Card,90.2,1454.15,Churned
9170-GYZJC,Female,42,41,Cable,Month-to-Month,Credit Card,79.9,3326.2,Churned
9172-ANCRX,Female,35,10,Fiber Optic,Month-to-Month,Bank Withdrawal,98.7,973.25,Churned
9172-JITSM,Female,47,26,Fiber Optic,Month-to-Month,Bank Withdrawal,90.8,2361.8,Churned
9173-IVZVP,Female,48,53,,Two Year,Credit Card,20.9,1146.05,Stayed
9174-FKWZE,Female,70,1,,Month-to-Month,Bank Withdrawal,19.45,19.45,Churned
9174-IHETN,Female,45,50,Fiber Optic,Two Year,Credit Card,70.35,3533.6,Stayed
9178-JHUVJ,Male,19,24,,Two Year,Bank Withdrawal,24.1,587.4,Stayed
9184-GALIL,Female,26,38,,Month-to-Month,Credit Card,20.45,781.25,Stayed
9185-TQCVP,Male,27,14,Fiber Optic,Month-to-Month,Bank Withdrawal,85.15,1139.2,Churned
9189-JWSHV,Female,69,24,Fiber Optic,Month-to-Month,Bank Withdrawal,93.55,2264.05,Churned
